series,time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
149,0.705,-0.13208,0.171387,0.8396,-49.412214,-22.274809,-21.152672
149,0.716,-0.120605,0.020264,0.86377,-52.824427,-20.534351,-23.396947
149,0.733,-0.086914,-0.07373,0.843506,-42.335878,-24.129771,-30.21374
149,0.744,-0.136475,-0.042236,0.888428,-39.984733,-22.099237,-33.396947
149,0.755,-0.206787,0.011963,0.883789,-42.732824,-22.549618,-34.80916
149,0.772,-0.183838,0.147949,0.701416,-43.503817,-28.007634,-32.007634
149,0.783,-0.199219,0.241211,0.62915,-45.328244,-21.51145,-25.687023
149,0.794,-0.17627,0.253418,0.608887,-40.671756,-12.931298,-16.396947
149,0.811,-0.189941,0.236084,0.694336,-36.160305,-10.312977,0.877863
149,0.822,-0.171875,0.104492,0.655029,-36.045802,-11.740458,8.183206
149,0.833,-0.150879,0.042725,0.599365,-33.763359,-10.709924,10.969466
149,0.844,-0.11499,0.054199,0.544434,-32.770992,-5.129771,12.78626
149,0.856,-0.085693,0.072266,0.573242,-27.068702,0.320611,16.412214
149,0.867,-0.108154,0.087646,0.644775,-24.244275,-0.381679,19.664122
149,0.883,-0.184326,-0.008057,0.810303,-31.839695,-4.70229,17.236641
149,0.894,-0.19043,0.024658,0.725342,-30.748092,-14.19084,13.396947
149,0.906,-0.14502,0.068848,0.543701,-27.671756,-17.358779,12.122137
149,0.916,-0.077637,0.08252,0.44043,-20.419847,-10.160305,12.564885
149,0.927,-0.04541,0.115967,0.471924,-15.328244,-0.656489,13.282443
149,0.944,-0.050293,0.121582,0.615723,-6.40458,2.717557,16.335878
149,0.955,-0.04541,0.101318,0.713135,2.839695,0.519084,17.305344
149,0.966,-0.084717,0.12207,0.806152,11.251908,-4.137405,19.755725
149,0.977,-0.057373,0.200684,0.700439,17.740458,-11.129771,25.305344
149,0.989,-0.064941,0.224854,0.648926,19.427481,-11.152672,33.160305
149,1.0,-0.106445,0.226074,0.723633,18.816794,-10.916031,42.068702
149,1.011,-0.125,0.205322,0.788574,18.732824,-20.625954,49.29771
149,1.028,-0.024414,0.019043,0.757812,21.694656,-37.358779,50.442748
149,1.039,0.077881,-0.098877,0.762207,31.206107,-38.473282,44.229008
149,1.05,0.127197,-0.089111,0.83252,37.603053,-45.259542,35.022901
149,1.06,0.099854,-0.087158,1.010986,45.045802,-38.480916,27.938931
149,1.078,0.117188,-0.114502,0.897461,45.435115,-55.59542,21.374046
149,1.089,0.125,-0.169678,0.806641,40.816794,-60.458015,13.343511
149,1.099,0.139404,0.02417,0.763672,45.70229,-51.633588,1.671756
149,1.117,0.008789,0.094727,1.046875,17.183206,-42.603053,-8.648855
149,1.128,-0.101074,0.187744,1.084717,3.801527,-43.664122,-18.007634
149,1.138,-0.107178,0.330322,0.767334,11.648855,-52.549618,-28.977099
149,1.156,-0.10791,0.718262,0.476318,42.366412,-33.89313,-32.78626
149,1.167,-0.0625,1.999939,-1.355225,76.343511,19.625954,78.59542
149,1.177,-0.067627,0.17041,0.715332,74.458015,87.076336,208.29771
149,1.195,-0.035889,-2.0,1.289062,70.519084,157.847328,183.473282
149,1.205,-0.197266,-2.0,1.196533,169.206107,121.969466,47.839695
149,1.221,-0.197266,-2.0,1.196533,169.206107,121.969466,47.839695
150,0.468,0.048584,-0.720459,1.110352,-13.022901,-30.694656,-1.78626
150,0.473,0.060791,-0.885254,1.126221,-9.480916,-24.755725,-4.427481
150,0.479,0.085449,-0.977295,1.124268,-2.48855,-29.847328,-10.984733
150,0.484,0.19873,-1.081543,1.005371,8.824427,-35.923664,-17.648855
150,0.489,0.157227,-1.160645,1.077393,6.564885,-42.473282,-27.396947
150,0.501,0.197754,-1.071533,1.172607,11.274809,-34.541985,-39.183206
150,0.507,0.181885,-0.915283,1.182617,1.007634,-22.618321,-43.671756
150,0.512,0.123291,-0.86084,1.249512,-9.625954,-20.480916,-47.29771
150,0.518,0.183105,-0.88208,1.130859,-19.335878,-12.328244,-47.610687
150,0.523,0.208008,-0.959229,1.012939,-23.19084,-12.21374,-48.419847
150,0.535,0.201416,-0.974609,1.005615,-16.801527,-17.374046,-50.770992
150,0.54,0.193848,-0.925049,1.04541,-12.229008,-19.961832,-51.801527
150,0.546,0.174805,-0.854492,1.118164,-11.977099,-18.725191,-52.51145
150,0.551,0.127441,-0.777344,1.221191,-17.435115,-16.473282,-52.389313
150,0.556,0.091797,-0.72168,1.255615,-25.694656,-12.480916,-51.740458
150,0.567,0.044434,-0.623779,1.241699,-40.549618,-18.931298,-49.274809
150,0.573,0.004883,-0.575439,1.230225,-45.129771,-22.236641,-47.267176
150,0.579,-0.015625,-0.532715,1.223145,-46.877863,-25.59542,-44.832061
150,0.585,-0.045654,-0.459961,1.191406,-46.251908,-28.656489,-42.603053
150,0.59,-0.072998,-0.371338,1.154785,-47.236641,-29.305344,-39.793893
150,0.601,-0.14917,-0.218262,1.220947,-54.274809,-26.320611,-34.053435
150,0.606,-0.207031,-0.161133,1.231934,-60.618321,-24.312977,-31.587786
150,0.612,-0.239746,-0.125488,1.184814,-66.244275,-28.091603,-29.900763
150,0.617,-0.229736,-0.135742,1.105713,-67.946565,-34.137405,-28.290076
150,0.624,-0.199707,-0.126953,1.007324,-66.053435,-38.946565,-27.007634
150,0.634,-0.189209,-0.052979,0.945801,-62.541985,-40.480916,-24.664122
150,0.64,-0.192139,0.001953,0.953125,-63.648855,-35.587786,-22.80916
150,0.645,-0.191895,0.030762,0.963867,-67.305344,-28.748092,-20.839695
150,0.651,-0.170654,0.026123,0.960205,-70.679389,-23.80916,-19.381679
150,0.656,-0.168701,0.015625,0.9729,-74.557252,-23.656489,-18.534351
150,0.663,-0.174072,0.016113,1.021973,-77.068702,-27.152672,-17.648855
150,0.673,-0.134521,0.001953,1.022949,-78.778626,-36.679389,-17.763359
150,0.679,-0.133301,-0.01123,0.996582,-79.816794,-39.0,-18.778626
150,0.684,-0.124023,0.01416,0.989014,-81.282443,-36.656489,-20.603053
150,0.69,-0.147949,0.064453,0.983887,-82.274809,-32.931298,-21.274809
150,0.695,-0.151855,0.12207,0.947998,-82.343511,-33.19084,-21.78626
150,0.707,-0.130127,0.186768,0.844482,-74.534351,-33.610687,-19.992366
150,0.712,-0.120361,0.2146,0.788818,-73.137405,-34.473282,-17.694656
150,0.718,-0.110107,0.243408,0.79248,-70.770992,-33.755725,-15.587786
150,0.723,-0.113281,0.253662,0.821777,-70.916031,-27.282443,-12.465649
150,0.729,-0.126221,0.266113,0.843018,-69.648855,-23.633588,-9.152672
150,0.734,-0.119385,0.273682,0.846924,-67.671756,-21.977099,-5.679389
150,0.745,-0.105469,0.270508,0.865234,-62.229008,-23.549618,0.557252
150,0.751,-0.106445,0.260498,0.88501,-60.587786,-23.030534,3.10687
150,0.757,-0.125488,0.26123,0.85376,-58.694656,-21.59542,6.0
150,0.762,-0.123779,0.257812,0.812988,-55.587786,-21.389313,8.175573
150,0.768,-0.114502,0.266357,0.762451,-52.763359,-21.076336,9.801527
150,0.773,-0.10791,0.268311,0.75293,-52.954198,-21.244275,11.198473
150,0.779,-0.11377,0.276855,0.770264,-52.832061,-17.442748,12.48855
150,0.79,-0.084717,0.241699,0.80127,-50.992366,-16.450382,14.687023
150,0.796,-0.081543,0.248779,0.79541,-48.328244,-20.633588,15.465649
150,0.801,-0.069092,0.229004,0.797119,-45.007634,-22.541985,16.618321
150,0.807,-0.051758,0.195068,0.797852,-42.48855,-22.534351,16.366412
150,0.812,-0.040283,0.134277,0.802979,-40.251908,-22.389313,16.015267
150,0.818,-0.041016,0.11084,0.79834,-35.900763,-22.923664,15.572519
150,0.823,-0.035889,0.123535,0.759766,-30.145038,-24.725191,14.854962
150,0.835,-0.043213,0.150391,0.682617,-23.435115,-26.122137,15.282443
150,0.84,-0.041992,0.17041,0.659424,-23.053435,-22.671756,15.931298
150,0.846,-0.046143,0.202148,0.668945,-22.763359,-19.053435,17.358779
150,0.851,-0.050049,0.217773,0.689941,-21.221374,-16.030534,18.709924
150,0.856,-0.056152,0.220703,0.705078,-17.442748,-13.89313,20.900763
150,0.862,-0.052002,0.23291,0.671631,-12.389313,-15.648855,23.503817
150,0.867,-0.027832,0.239258,0.624268,-6.778626,-17.70229,25.580153
150,0.879,-0.005615,0.234131,0.602783,-2.89313,-21.687023,31.526718
151,0.344,-0.146484,-1.142334,0.981689,-0.19084,-46.954198,34.083969
151,0.349,-0.056152,-1.593262,0.990967,-6.152672,-42.10687,21.770992
151,0.361,0.001709,-1.960449,0.986328,-15.480916,-34.671756,-23.167939
151,0.366,0.072266,-2.0,1.120605,-16.717557,-20.78626,-46.610687
151,0.372,0.075439,-1.859619,1.176758,-7.40458,-13.251908,-65.870229
151,0.377,0.127441,-1.639648,1.173096,-8.328244,-14.549618,-78.19084
151,0.383,0.12793,-1.131592,1.372314,-20.175573,-26.778626,-83.885496
151,0.393,0.210938,-1.072021,1.325684,-44.984733,-35.198473,-82.923664
151,0.399,0.227051,-1.04248,1.266846,-50.282443,-42.526718,-81.29771
151,0.405,0.249512,-0.966553,1.202637,-52.160305,-40.656489,-80.10687
151,0.411,0.144531,-0.671143,1.301514,-58.465649,-35.908397,-78.625954
151,0.422,0.086182,-0.557129,1.163818,-80.320611,-25.725191,-71.671756
151,0.427,0.133057,-0.461426,1.142578,-66.618321,-36.206107,-65.099237
151,0.432,0.144287,-0.391846,1.11377,-61.778626,-41.022901,-58.954198
151,0.438,0.088867,-0.342773,1.095215,-57.068702,-36.801527,-51.755725
151,0.444,0.08252,-0.27002,1.09082,-56.59542,-41.870229,-44.70229
