series,time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Class
161,1.039,0.151123,-1.986816,-0.05542,-74.877863,-0.335878,19.503817,5
161,1.056,0.12085,-2.0,-0.064697,-82.053435,-40.145038,9.114504,5
161,1.067,0.141602,-1.952881,0.093018,-78.290076,-44.083969,2.053435,5
161,1.078,0.20459,-1.968262,0.656738,-82.534351,-41.083969,-0.038168,5
161,1.095,-0.130859,-1.875244,1.005371,-49.557252,17.572519,17.175573,5
161,1.106,-0.184326,-1.568115,0.916748,-19.984733,51.961832,4.78626,5
161,1.122,-0.316162,-1.295166,0.192627,0.19084,90.984733,-12.900763,5
161,1.134,-0.470947,-1.029785,-0.046631,0.412214,121.496183,-14.671756,5
161,1.15,-0.309814,-0.960205,-0.328613,-17.496183,143.755725,-18.290076,5
161,1.161,-0.195557,-0.980713,-0.26709,-30.030534,125.076336,-22.068702,5
161,1.173,-0.104736,-1.030762,-0.043457,-39.763359,93.068702,-23.282443,5
162,0.194,-0.012695,-1.186279,0.128418,95.969466,29.679389,35.183206,5
162,0.204,-0.031738,-1.250977,0.119141,100.503817,23.641221,36.633588,5
162,0.216,-0.054443,-1.299561,0.162354,103.610687,22.114504,37.931298,5
162,0.233,-0.032227,-1.380127,0.205811,109.480916,20.022901,38.366412,5
162,0.243,-0.029541,-1.487305,0.256592,113.847328,18.625954,36.091603,5
162,0.255,-0.052734,-1.657227,0.303223,115.770992,19.938931,33.473282,5
162,0.272,-0.067383,-2.0,0.449463,125.091603,11.656489,30.435115,5
162,0.282,-0.064941,-2.0,0.601562,135.465649,-5.374046,29.396947,5
162,0.3,-0.121826,-2.0,0.588867,144.671756,-20.435115,25.992366,5
162,0.311,-0.163086,-2.0,0.50293,146.641221,-24.465649,22.503817,5
162,0.321,-0.198486,-1.942383,0.435791,143.229008,-21.267176,17.145038,5
162,0.339,-0.208008,-1.788086,0.388428,127.236641,-16.854962,8.335878,5
162,0.349,-0.232666,-1.669922,0.356201,114.282443,-16.274809,3.160305,5
162,0.366,-0.300781,-1.428223,0.30542,88.374046,-16.671756,-4.412214,5
162,0.377,-0.339844,-1.297607,0.294678,67.916031,-17.099237,-7.587786,5
162,0.388,-0.352539,-1.188232,0.281006,48.10687,-16.717557,-10.778626,5
162,0.399,-0.383301,-1.170654,0.331299,25.870229,-19.427481,-13.465649,5
162,0.416,-0.287109,-1.251465,0.453613,-1.282443,-28.083969,-13.648855,5
162,0.427,-0.186279,-1.239502,0.556641,-15.129771,-37.618321,-14.053435,5
162,0.444,-0.189453,-1.098145,0.737061,-33.030534,-46.618321,-14.885496,5
162,0.455,-0.157471,-0.96875,0.860352,-40.564885,-46.19084,-13.755725,5
162,0.466,-0.089844,-0.828369,0.891602,-43.877863,-44.969466,-10.580153,5
162,0.483,0.049805,-0.592285,0.918457,-45.496183,-62.320611,-8.396947,5
162,0.494,0.075439,-0.472168,0.976318,-48.748092,-82.580153,-7.290076,5
162,0.504,0.118652,-0.381104,1.040771,-46.251908,-96.442748,-5.374046,5
162,0.522,0.112793,-0.234375,1.064209,-30.687023,-92.381679,-2.450382,5
162,0.533,0.101562,-0.110107,0.969971,-16.900763,-78.648855,1.145038,5
162,0.549,0.146484,0.070312,0.75708,1.351145,-52.229008,6.198473,5
162,0.561,0.150146,0.197754,0.623779,11.083969,-37.282443,6.427481,5
162,0.572,0.129395,0.280273,0.511963,15.992366,-26.19084,5.007634,5
162,0.582,0.085449,0.33667,0.385986,16.603053,-13.427481,3.519084,5
162,0.594,0.051758,0.338379,0.301514,15.152672,4.351145,1.503817,5
162,0.605,0.073242,0.248047,0.27417,14.236641,17.641221,-0.381679,5
162,0.616,0.080322,0.077637,0.230957,12.114504,23.122137,-2.335878,5
162,0.627,0.062744,-0.095459,0.158447,10.343511,23.572519,-3.045802,5
162,0.639,0.025391,-0.261475,0.075684,11.419847,20.282443,-3.244275,5
162,0.65,-0.040039,-0.374268,0.032471,15.633588,15.847328,-1.969466,5
162,0.66,-0.098877,-0.387207,-0.016357,21.709924,12.679389,0.854962,5
162,0.671,-0.113525,-0.29126,-0.066162,27.343511,10.992366,3.564885,5
162,0.683,-0.123291,-0.170166,-0.088379,30.740458,9.916031,4.572519,5
162,0.699,-0.14209,-0.028809,-0.152588,30.824427,8.725191,5.022901,5
162,0.71,-0.145508,0.012939,-0.165771,30.21374,10.335878,4.78626,5
162,0.722,-0.121094,0.060059,-0.168701,29.519084,8.244275,4.832061,5
162,0.733,-0.112793,0.108887,-0.1521,29.198473,5.343511,4.778626,5
162,0.744,-0.139648,0.140869,-0.158936,28.694656,4.366412,4.572519,5
162,0.755,-0.150146,0.155029,-0.211182,26.656489,4.900763,4.870229,5
162,0.766,-0.167725,0.136475,-0.149414,24.885496,6.870229,5.946565,5
162,0.777,-0.145996,0.0979,-0.126465,23.603053,10.656489,6.038168,5
162,0.788,-0.025635,0.042725,-0.105225,25.938931,11.900763,3.282443,5
162,0.799,-0.005859,0.059814,-0.08252,26.709924,4.839695,-1.083969,5
162,0.811,-0.059814,0.102051,-0.050293,22.21374,-3.076336,-5.030534,5
162,0.827,-0.010742,0.087158,0.012695,9.992366,-5.885496,-10.465649,5
162,0.838,-0.077148,-0.020264,0.076904,-0.587786,-0.664122,-14.496183,5
162,0.85,-0.148193,-0.190918,0.158691,-15.396947,10.061069,-16.137405,5
162,0.861,-0.11792,-0.39502,0.24585,-29.89313,16.770992,-13.847328,5
162,0.872,-0.008301,-0.587646,0.297363,-38.70229,23.954198,-11.557252,5
162,0.882,0.075439,-0.721436,0.43042,-44.503817,23.541985,-12.251908,5
162,0.9,-0.068604,-0.738525,0.499023,-72.381679,9.099237,-12.59542,5
162,0.91,-0.115967,-0.742676,0.578125,-93.969466,2.801527,-9.099237,5
162,0.921,-0.303467,-0.873047,0.695068,-105.992366,7.954198,-5.351145,5
162,0.939,-0.420654,-1.132568,0.750488,-115.839695,48.419847,4.648855,5
162,0.949,-0.342529,-1.254639,0.815674,-119.541985,63.549618,9.80916,5
162,0.96,-0.254639,-1.280762,0.872314,-118.114504,61.717557,13.083969,5
162,0.978,-0.103027,-1.30957,0.847656,-120.725191,55.48855,8.679389,5
163,0.001,0.026123,-1.237793,-0.115479,51.641221,15.694656,29.236641,5
163,0.015,0.039551,-1.254395,-0.125977,62.694656,27.152672,31.312977,5
163,0.026,0.046143,-1.317627,-0.144531,70.816794,33.328244,32.129771,5
163,0.038,0.015625,-1.334961,-0.105713,82.519084,32.206107,34.832061,5
163,0.049,0.044434,-1.302734,-0.088379,94.320611,34.824427,37.755725,5
163,0.065,0.102051,-1.354248,-0.01416,109.038168,42.366412,37.48855,5
163,0.077,0.133301,-1.469238,0.113037,114.541985,40.091603,34.366412,5
163,0.088,0.104736,-1.66748,0.19458,120.916031,34.061069,30.687023,5
163,0.104,-0.165283,-1.80835,0.166992,131.030534,40.503817,31.908397,5
163,0.115,-0.264648,-1.931641,0.185059,137.091603,54.053435,36.053435,5
163,0.127,-0.304199,-2.0,0.250488,144.839695,60.236641,40.618321,5
163,0.143,-0.279541,-2.0,0.250732,155.10687,42.496183,45.80916,5
163,0.154,-0.22876,-2.0,0.193359,158.89313,22.251908,45.946565,5
163,0.171,-0.201416,-2.0,0.19458,155.641221,-7.679389,40.427481,5
163,0.182,-0.248779,-2.0,0.274658,144.51145,-21.068702,33.366412,5
163,0.193,-0.295166,-2.0,0.365234,133.40458,-35.824427,26.061069,5
163,0.21,-0.305908,-1.867188,0.344727,111.908397,-45.29771,15.015267,5
163,0.221,-0.283203,-1.706543,0.281982,96.076336,-43.198473,6.992366,5
163,0.232,-0.279053,-1.528564,0.274902,75.290076,-35.770992,-0.610687,5
163,0.249,-0.232178,-1.310303,0.277344,43.496183,-18.854962,-10.198473,5
163,0.26,-0.193848,-1.13916,0.309814,21.854962,-8.625954,-14.564885,5
163,0.271,-0.115723,-1.00415,0.332275,3.526718,-0.70229,-17.48855,5
163,0.282,-0.012451,-0.85376,0.431885,-12.938931,0.19084,-20.381679,5
163,0.299,0.09375,-0.65625,0.630371,-26.40458,-12.29771,-25.40458,5
163,0.31,0.10083,-0.511475,0.740967,-27.389313,-22.541985,-28.549618,5
163,0.321,0.015137,-0.36499,0.793457,-25.152672,-34.061069,-30.335878,5
163,0.338,-0.027344,-0.203613,0.756104,-18.335878,-49.343511,-28.274809,5
163,0.349,0.001221,-0.11499,0.708252,-13.625954,-59.51145,-25.770992,5
163,0.36,0.019287,-0.040771,0.663818,-13.900763,-63.458015,-23.839695,5
163,0.371,0.071289,0.041992,0.68335,-11.366412,-66.183206,-22.519084,5
163,0.388,0.020508,0.165283,0.644531,-13.748092,-63.374046,-20.396947,5
163,0.399,-0.010498,0.208496,0.562988,-13.778626,-54.29771,-18.396947,5
163,0.41,-0.065674,0.177246,0.457031,-12.679389,-33.244275,-14.938931,5
163,0.421,-0.112549,0.129395,0.367432,-7.419847,-5.412214,-10.137405,5
163,0.432,-0.122803,0.098389,0.287109,-1.083969,21.694656,-4.183206,5
163,0.449,-0.110596,0.121094,0.156006,10.343511,46.923664,3.557252,5
163,0.46,-0.089355,0.180908,0.081299,16.427481,53.740458,8.48855,5
163,0.471,-0.054932,0.222168,-0.030762,20.824427,50.854962,12.954198,5
163,0.482,-0.04541,0.276367,-0.091553,22.709924,43.473282,15.534351,5
163,0.493,0.001221,0.309814,-0.153076,22.549618,34.694656,16.183206,5
163,0.505,0.041992,0.33374,-0.179199,22.534351,22.076336,14.839695,5
163,0.516,0.063232,0.326172,-0.189697,23.480916,7.78626,12.183206,5
163,0.532,0.057373,0.290771,-0.185791,24.709924,-10.396947,6.557252,5
163,0.544,0.057129,0.279297,-0.180176,27.274809,-18.175573,2.122137,5
163,0.555,0.006104,0.259766,-0.119629,27.343511,-23.625954,-2.267176,5
163,0.566,-0.066895,0.260254,-0.08374,28.633588,-18.839695,-5.122137,5
163,0.576,-0.112061,0.242432,-0.069336,30.122137,-6.236641,-7.061069,5
163,0.588,-0.106201,0.20752,-0.054199,31.748092,6.870229,-7.282443,5
163,0.604,-0.044434,0.145264,-0.003418,31.51145,10.877863,-8.854962,5
163,0.615,-0.022217,0.121582,0.041748,27.854962,5.80916,-9.045802,5
163,0.626,-0.000732,0.069824,0.127686,22.526718,0.183206,-9.328244,5
163,0.638,0.006348,0.001465,0.200928,14.160305,-10.419847,-10.236641,5
163,0.649,-0.027832,-0.064209,0.26001,4.687023,-22.442748,-11.503817,5
163,0.66,-0.099854,-0.165527,0.324219,-6.51145,-22.587786,-12.290076,5
163,0.672,-0.098633,-0.316406,0.416748,-17.969466,-15.358779,-10.877863,5
163,0.682,0.08252,-0.510742,0.486572,-24.045802,-7.198473,-10.007634,5
163,0.699,0.088623,-0.765381,0.607178,-36.229008,-9.687023,-14.70229,5
163,0.71,0.037598,-0.776367,0.544434,-57.961832,-6.541985,-13.083969,5
163,0.721,0.003174,-0.843506,0.58252,-75.221374,9.992366,-13.862595,5
163,0.738,-0.2771,-1.118408,0.821045,-95.114504,44.282443,-17.473282,5
163,0.749,-0.23584,-1.400635,0.765381,-111.473282,48.778626,-16.519084,5
163,0.76,-0.182373,-1.513916,0.674316,-117.916031,55.183206,-15.900763,5
163,0.777,-0.311035,-1.713867,0.688965,-129.961832,54.19084,-13.938931,5
163,0.788,-0.297363,-1.792969,0.627686,-136.59542,53.480916,-9.885496,5
164,1.168,-0.24292,-1.0896,0.410645,107.610687,-85.916031,36.938931,5
164,1.173,-0.274902,-1.046143,0.374268,114.274809,-84.969466,36.954198,5
164,1.184,-0.259766,-1.104248,0.437744,113.0,-74.946565,36.778626,5
164,1.19,-0.311523,-1.151123,0.491455,114.221374,-66.129771,37.755725,5
164,1.196,-0.33252,-1.179688,0.488525,117.496183,-55.427481,38.603053,5
164,1.201,-0.391846,-1.20752,0.500244,117.145038,-45.427481,39.946565,5
164,1.212,-0.414307,-1.211914,0.503418,120.977099,-28.59542,42.030534,5
164,1.217,-0.418213,-1.192383,0.489258,122.274809,-20.137405,43.114504,5
164,1.223,-0.424805,-1.209473,0.497559,125.29771,-10.198473,43.366412,5
164,1.228,-0.368896,-1.239746,0.416016,121.679389,-6.618321,43.755725,5
164,1.235,-0.350342,-1.216797,0.416016,121.70229,-1.236641,43.0,5
164,1.246,-0.23999,-1.275879,0.372803,113.160305,-2.534351,39.938931,5
164,1.251,-0.200928,-1.243164,0.424072,113.564885,-3.175573,37.587786,5
164,1.256,-0.171631,-1.261719,0.417236,110.381679,-8.061069,35.618321,5
164,1.262,-0.1604,-1.29834,0.459229,104.320611,-10.145038,32.954198,5
164,1.267,-0.157959,-1.298096,0.443359,98.671756,-15.221374,30.465649,5
164,1.279,-0.143311,-1.287354,0.490723,87.748092,-20.870229,26.007634,5
164,1.285,-0.126221,-1.345947,0.54126,77.870229,-24.839695,23.419847,5
164,1.29,-0.138184,-1.30957,0.523438,72.847328,-29.847328,20.625954,5
164,1.295,-0.148926,-1.290771,0.586182,69.244275,-32.541985,17.740458,5
164,1.301,-0.186768,-1.280762,0.576904,58.007634,-34.251908,13.763359,5
164,1.312,-0.200195,-1.240723,0.609619,42.618321,-37.877863,6.778626,5
164,1.318,-0.201172,-1.269775,0.611328,31.0,-37.030534,3.480916,5
164,1.324,-0.230469,-1.210205,0.612061,26.89313,-34.847328,-0.122137,5
164,1.329,-0.241943,-1.193848,0.69458,23.221374,-31.015267,-3.549618,5
164,1.334,-0.265137,-1.190674,0.691162,12.343511,-27.694656,-6.870229,5
164,1.34,-0.27124,-1.138428,0.716064,8.862595,-23.832061,-9.290076,5
164,1.351,-0.289062,-1.069092,0.734619,-1.740458,-16.061069,-13.236641,5
164,1.356,-0.279541,-1.034424,0.73584,-7.938931,-11.503817,-14.618321,5
164,1.363,-0.263916,-0.96582,0.741455,-12.625954,-5.21374,-15.618321,5
164,1.368,-0.236572,-0.911865,0.727051,-17.21374,2.10687,-16.541985,5
164,1.373,-0.204834,-0.843994,0.708008,-22.366412,10.061069,-17.740458,5
164,1.379,-0.174316,-0.784912,0.688965,-27.305344,15.343511,-19.335878,5
164,1.39,-0.092041,-0.654297,0.599121,-37.29771,23.603053,-23.175573,5
164,1.395,-0.047852,-0.561279,0.566406,-40.183206,28.778626,-24.328244,5
164,1.402,-0.025635,-0.485352,0.500244,-43.458015,33.648855,-25.656489,5
164,1.407,-0.040283,-0.502441,0.432373,-63.076336,35.694656,-26.458015,5
164,1.412,0.011963,-0.34375,0.44873,-61.694656,40.007634,-28.015267,5
164,1.418,-0.030762,-0.323975,0.332275,-71.343511,39.763359,-29.229008,5
164,1.423,-0.02417,-0.235596,0.307617,-72.778626,45.534351,-30.80916,5
164,1.429,0.000977,-0.193604,0.212402,-78.992366,48.59542,-32.274809,5
164,1.434,-0.001221,-0.13208,0.20459,-83.007634,51.748092,-34.0,5
164,1.446,-0.027832,-0.071533,0.20874,-95.694656,45.335878,-37.854962,5
164,1.451,-0.05542,-0.062744,0.273682,-102.748092,38.931298,-39.992366,5
164,1.457,-0.07959,-0.030029,0.177002,-110.877863,27.374046,-42.725191,5
164,1.462,-0.115479,-0.006104,0.31958,-113.091603,21.48855,-45.328244,5
164,1.468,-0.117676,-0.003662,0.313721,-119.312977,14.51145,-47.10687,5
164,1.473,-0.124512,-0.033203,0.312988,-123.122137,12.19084,-47.167939,5
164,1.478,-0.173828,0.013184,0.483154,-117.877863,17.40458,-47.267176,5
164,1.49,-0.159912,-0.009277,0.450928,-111.816794,27.305344,-44.900763,5
164,1.496,-0.211914,-0.038818,0.473145,-111.580153,36.496183,-43.282443,5
164,1.501,-0.218994,-0.061279,0.42334,-108.396947,40.374046,-40.473282,5
164,1.507,-0.201416,-0.104004,0.340576,-109.129771,40.320611,-37.671756,5
164,1.512,-0.175049,-0.098877,0.299316,-106.603053,39.244275,-35.099237,5
164,1.523,-0.132324,-0.114014,0.282959,-101.694656,27.473282,-29.954198,5
164,1.528,-0.082031,-0.137207,0.155029,-103.89313,13.969466,-27.572519,5
164,1.535,-0.044434,-0.115723,0.164795,-99.793893,4.007634,-24.335878,5
164,1.54,-0.04541,-0.092041,0.184082,-97.625954,-4.206107,-22.755725,5
164,1.546,0.025391,-0.093262,0.123535,-98.885496,-14.412214,-21.229008,5
164,1.551,0.028564,-0.088867,0.143799,-98.854962,-20.870229,-19.557252,5
164,1.562,0.097412,-0.110107,0.112549,-102.557252,-31.671756,-18.564885,5
164,1.567,0.098145,-0.145752,0.096436,-105.587786,-36.679389,-18.854962,5
164,1.574,0.078857,-0.184082,0.060303,-108.625954,-43.305344,-19.465649,5
164,1.579,0.05127,-0.213379,0.045654,-112.633588,-50.526718,-20.419847,5
165,0.393,-0.130127,-1.173096,-0.041992,48.21374,-11.694656,13.732824,5
165,0.415,-0.105469,-1.180908,-0.00708,44.854962,-26.59542,13.259542,5
165,0.432,-0.101074,-1.166992,0.04248,38.099237,-40.48855,13.045802,5
165,0.454,-0.120117,-1.089111,0.102783,35.938931,-42.312977,11.526718,5
165,0.471,-0.176025,-1.030273,0.088379,33.145038,-34.48855,11.0,5
165,0.493,-0.160156,-0.992676,0.138672,22.793893,-28.916031,9.175573,5
165,0.509,-0.185303,-0.980957,0.22583,18.0,-21.557252,5.244275,5
165,0.527,-0.267578,-1.006348,0.191162,15.305344,11.755725,6.519084,5
165,0.548,-0.155029,-1.000244,0.151367,16.534351,29.671756,9.21374,5
165,0.566,-0.02417,-1.055176,0.030029,10.679389,40.503817,6.40458,5
165,0.582,0.041992,-1.090576,-0.010986,4.175573,72.862595,3.541985,5
165,0.599,-0.020996,-1.018799,0.251221,17.114504,34.068702,3.091603,5
165,0.621,0.000732,-1.04248,0.222412,20.870229,-3.725191,-2.778626,5
165,0.637,-0.003906,-1.110596,0.392334,30.961832,-21.832061,-5.793893,5
165,0.654,-0.015625,-1.081299,0.366455,39.343511,-17.366412,-12.801527,5
165,0.676,-0.115723,-1.050049,0.36499,49.267176,3.847328,-19.122137,5
165,0.693,-0.17334,-1.02832,0.282227,50.80916,21.534351,-19.648855,5
165,0.71,-0.164307,-0.993408,0.222168,49.931298,44.206107,-17.870229,5
165,0.732,-0.133301,-0.901367,0.182129,48.755725,64.59542,-13.427481,5
165,0.749,-0.101318,-0.833008,0.220703,46.236641,69.206107,-11.801527,5
165,0.765,-0.097168,-0.784668,0.216064,43.625954,65.633588,-10.389313,5
165,0.788,-0.118164,-0.764404,0.216309,41.648855,56.839695,-4.312977,5
165,0.804,-0.145996,-0.781738,0.27417,45.78626,36.931298,4.267176,5
165,0.821,-0.165771,-0.790771,0.298584,51.671756,11.160305,13.061069,5
165,0.843,-0.230957,-0.813232,0.356445,67.458015,-22.335878,27.465649,5
165,0.86,-0.244141,-0.861084,0.415527,80.931298,-50.564885,35.0,5
165,0.882,-0.266602,-0.957764,0.320557,90.419847,-88.717557,42.572519,5
165,0.899,-0.274414,-0.998047,0.49292,102.320611,-86.816794,47.21374,5
165,0.921,-0.349121,-1.127441,0.487061,103.717557,-75.48855,51.396947,5
165,0.938,-0.260498,-1.205566,0.51416,95.389313,-55.412214,49.366412,5
165,0.96,-0.254639,-1.304932,0.616455,95.053435,-13.450382,44.496183,5
165,0.982,-0.229004,-1.345215,0.794678,94.824427,24.290076,35.480916,5
165,0.999,-0.189941,-1.332764,0.654541,80.328244,30.435115,25.374046,5
165,1.02,-0.134277,-1.283447,0.628662,47.801527,20.152672,9.587786,5
165,1.038,-0.158936,-1.199463,0.686768,15.603053,14.862595,-2.038168,5
165,1.054,-0.107422,-1.054443,0.695801,-7.648855,10.732824,-13.580153,5
165,1.077,-0.070068,-0.874756,0.663086,-39.625954,13.656489,-26.358779,5
165,1.093,0.016846,-0.662354,0.549316,-53.740458,1.564885,-38.908397,5
165,1.116,0.006836,-0.386963,0.379639,-77.137405,-5.618321,-48.78626,5
165,1.132,-0.031982,-0.190186,0.259033,-93.29771,-6.259542,-51.931298,5
165,1.155,-0.181885,0.062988,0.15625,-108.435115,-23.725191,-50.274809,5
165,1.171,-0.259521,0.256836,-0.044678,-111.442748,-33.984733,-44.160305,5
165,1.194,-0.389404,0.313232,-0.003174,-136.412214,-11.839695,-36.259542,5
165,1.21,-0.423096,0.264648,0.095947,-146.969466,-0.152672,-29.175573,5
165,1.232,-0.262939,-0.03418,0.105469,-151.816794,15.076336,-14.740458,5
165,1.249,-0.066895,-0.244873,0.115723,-154.328244,1.442748,-11.381679,5
165,1.265,0.060059,-0.422363,0.120361,-165.458015,-19.793893,-13.610687,5
165,1.288,0.008545,-0.621338,0.205566,-179.854962,-61.854962,-13.59542,5
165,1.304,-0.066895,-0.727539,0.220459,-176.343511,-62.076336,-7.954198,5
165,1.327,-0.153076,-0.898193,0.309082,-153.251908,-31.175573,-1.641221,5
165,1.343,-0.302002,-0.998291,0.376221,-125.083969,-0.954198,6.557252,5
165,1.366,-0.321045,-0.939209,0.452881,-92.122137,78.473282,22.908397,5
165,1.388,-0.063721,-1.442383,0.522461,-70.480916,103.80916,24.954198,5
165,1.404,0.139648,-1.960205,0.666016,-13.839695,135.152672,14.259542,5
165,1.427,0.366943,-1.260742,0.499268,60.183206,98.183206,11.48855,5
165,1.443,0.621094,-0.908203,-0.073486,111.564885,92.083969,-2.519084,5
165,1.466,0.701416,-1.398682,-0.556396,22.732824,228.656489,-18.083969,5
165,1.487,0.017822,-1.815674,-0.416016,-6.938931,-67.229008,-49.916031,5
165,1.505,0.05835,-2.0,-0.35083,-42.374046,-60.435115,-34.167939,5
165,1.526,-0.547852,-2.0,-0.227783,-15.725191,40.969466,-6.839695,5
165,1.544,-0.54248,-1.455078,0.206543,-18.244275,-63.725191,-1.824427,5
165,1.565,-0.576172,-0.664062,0.297363,-47.977099,-133.473282,-10.862595,5
165,1.583,-0.304443,-0.38208,0.369629,-56.045802,-85.099237,-8.358779,5
165,1.604,0.310547,-0.652344,0.066162,-59.580153,51.503817,-12.801527,5
166,0.748,-0.130371,-1.175537,-0.051758,38.946565,18.244275,8.251908,5
166,0.765,-0.111084,-1.211182,-0.059082,43.053435,31.465649,8.381679,5
166,0.775,-0.099365,-1.212158,-0.004883,50.465649,27.946565,9.541985,5
166,0.786,-0.119385,-1.229248,-0.046631,53.259542,20.580153,9.961832,5
166,0.798,-0.091064,-1.224854,-0.045166,56.389313,17.10687,11.603053,5
166,0.814,-0.063965,-1.208252,-0.040283,61.458015,0.320611,13.931298,5
166,0.825,-0.036133,-1.18335,-0.007812,64.061069,-12.671756,14.473282,5
166,0.837,-0.061035,-1.154785,0.037354,66.251908,-24.938931,14.832061,5
166,0.848,-0.082275,-1.142578,0.084229,66.480916,-35.038168,15.068702,5
166,0.864,-0.136719,-1.148682,0.18042,66.923664,-52.763359,16.122137,5
166,0.876,-0.15625,-1.135498,0.268799,69.10687,-62.290076,17.343511,5
166,0.887,-0.144043,-1.148682,0.351807,72.183206,-70.076336,18.076336,5
166,0.903,-0.167725,-1.116699,0.335205,76.770992,-59.519084,18.870229,5
166,0.914,-0.249023,-1.096191,0.316895,78.801527,-44.129771,22.816794,5
166,0.931,-0.274414,-1.040527,0.294678,82.854962,-25.282443,29.343511,5
166,0.942,-0.248535,-1.010254,0.357666,87.557252,-22.648855,31.51145,5
166,0.953,-0.206055,-1.02832,0.381836,87.458015,-22.0,32.824427,5
166,0.97,-0.204834,-1.031738,0.408203,91.160305,-11.633588,36.282443,5
166,0.981,-0.195312,-1.094482,0.438721,95.839695,0.938931,38.587786,5
166,0.992,-0.264404,-1.150146,0.45874,102.412214,12.167939,40.534351,5
166,1.009,-0.180176,-1.225342,0.601807,109.030534,16.290076,39.358779,5
166,1.02,-0.215088,-1.266113,0.591309,110.961832,14.534351,37.992366,5
166,1.036,-0.210693,-1.395996,0.721191,108.885496,4.755725,33.900763,5
166,1.048,-0.194336,-1.48291,0.775391,109.038168,-9.183206,29.129771,5
166,1.059,-0.183105,-1.465576,0.791992,106.061069,-12.854962,26.725191,5
166,1.075,-0.176025,-1.412598,0.824463,105.557252,-28.40458,23.870229,5
166,1.086,-0.09375,-1.362549,0.830811,101.358779,-42.10687,20.526718,5
166,1.103,-0.096436,-1.244141,0.882568,89.251908,-45.564885,11.572519,5
166,1.114,-0.166748,-1.197998,0.829834,74.083969,-45.022901,6.229008,5
166,1.125,-0.213379,-1.045654,0.76123,67.793893,-40.580153,1.412214,5
166,1.142,-0.226807,-0.850342,0.705322,58.427481,-21.450382,-5.435115,5
166,1.153,-0.227783,-0.740967,0.660156,50.21374,-9.633588,-11.435115,5
166,1.164,-0.063477,-0.572266,0.712891,43.091603,6.076336,-18.221374,5
166,1.181,-0.066895,-0.374023,0.586914,19.10687,50.564885,-26.351145,5
166,1.192,-0.009277,-0.182617,0.365234,11.534351,70.679389,-29.068702,5
166,1.203,0.085205,-0.038086,0.151123,3.59542,82.015267,-31.091603,5
166,1.214,0.062744,0.117676,-0.04126,-8.641221,88.099237,-33.358779,5
166,1.226,-0.066895,0.330078,-0.167236,-14.251908,87.068702,-32.671756,5
166,1.242,-0.045166,0.726562,-0.745117,-19.221374,52.931298,-24.045802,5
166,1.253,0.012451,0.774902,-0.688721,-42.229008,55.229008,-24.129771,5
166,1.265,0.039307,0.775879,-0.602051,-87.519084,-0.396947,-32.259542,5
166,1.281,0.101318,0.660889,-0.329346,-136.763359,-64.496183,-42.137405,5
166,1.292,-0.107666,0.446289,-0.265869,-152.045802,-70.305344,-40.694656,5
166,1.304,-0.197266,0.225342,-0.260742,-165.427481,-63.778626,-32.931298,5
166,1.32,-0.237793,-0.051758,-0.140625,-175.099237,-62.870229,-18.061069,5
166,1.331,-0.183838,-0.188477,-0.055664,-177.717557,-65.328244,-9.778626,5
166,1.342,-0.146729,-0.288818,-0.004883,-179.938931,-63.358779,-2.625954,5
166,1.359,-0.064941,-0.44751,0.097412,-181.763359,-56.396947,3.015267,5
166,1.37,-0.053223,-0.57251,0.094727,-190.160305,-60.984733,2.916031,5
166,1.381,0.05249,-0.654541,0.300537,-194.80916,-72.259542,1.755725,5
166,1.398,0.282959,-0.791504,0.452637,-202.206107,-100.480916,-6.778626,5
166,1.409,0.324463,-0.868652,0.406982,-201.045802,-88.625954,-12.687023,5
166,1.425,0.210693,-1.053467,0.4104,-186.572519,-50.114504,-17.503817,5
166,1.437,0.049072,-1.12085,0.537354,-169.221374,-45.19084,-15.396947,5
166,1.448,-0.113281,-1.12793,0.628906,-145.015267,-38.21374,-11.526718,5
166,1.464,-0.525146,-1.000488,0.500977,-120.076336,37.900763,1.648855,5
166,1.476,-0.409424,-1.343506,0.551025,-119.175573,89.816794,10.916031,5
166,1.492,-0.129395,-2.0,0.76001,-67.145038,156.503817,7.801527,5
166,1.503,-0.264893,-2.0,0.802246,-4.19084,193.931298,5.824427,5
166,1.52,-0.080322,-1.513184,0.648926,72.389313,223.725191,17.572519,5
166,1.531,0.214355,-1.051514,0.438232,105.099237,219.389313,15.778626,5
166,1.542,0.412842,-0.951172,0.416504,117.160305,200.618321,9.083969,5
166,1.559,-0.159912,-1.316895,-1.404541,81.656489,209.992366,-7.305344,5
166,1.57,0.744141,-1.65332,-2.0,29.824427,217.251908,-14.534351,5
167,0.002,-0.003174,-1.159912,0.236328,76.549618,16.801527,8.229008,5
167,0.02,0.027344,-1.185791,0.287842,64.496183,27.389313,8.053435,5
167,0.037,0.056641,-1.111816,0.352295,53.603053,31.183206,9.717557,5
167,0.053,0.039551,-1.019043,0.424316,41.503817,26.465649,12.0,5
167,0.071,0.036865,-1.007324,0.486816,29.709924,19.312977,14.519084,5
167,0.092,0.037598,-1.050049,0.600098,15.122137,8.274809,14.175573,5
167,0.108,-0.017822,-1.046631,0.692871,8.122137,3.557252,12.877863,5
167,0.126,-0.036133,-1.06665,0.776367,3.961832,3.755725,10.938931,5
